student_id,gender,study_hours_per_day,attendance_percentage,assignment_score,midterm_score,final_exam_score,participation_score,internet_access,extra_classes,parent_education,sleep_hours,overall_score,grade
101573,1,8.93,84.67,47.46,94.88,56.41,14.54,1,0,2,4.67,62.8765,2
101574,1,1.7,46.34,98.68,36.89,76.01,73.87,1,1,2,8.07,67.583,2
101575,0,7.36,98.91,42.56,59.94,62.86,55.31,0,0,3,6.79,60.92,2
101576,0,9.28,83.86,93.99,48.64,96.12,91.68,0,1,3,5.71,82.154,3
101577,1,3.44,91.03,52.71,51.76,60.39,22.49,1,0,0,5.18,55.9705,2
101578,1,4.33,42.89,83.42,55.43,43.94,83.72,0,1,0,6.59,58.5815,2
101579,0,6.12,70.3,61.95,96.38,67.53,55.96,1,1,3,7.46,72.7465,3
101580,1,8.94,81.92,81.55,44.4,61.56,42.95,1,0,1,8.39,61.443,2
101581,1,9.48,72.58,40.9,61.95,85.1,67.92,0,1,2,6.99,67.5025,2
101582,0,7.66,80.0,48.87,96.36,95.46,81.14,0,1,2,6.08,83.389,3
101583,1,1.78,89.07,36.99,60.7,88.54,49.63,0,1,2,7.16,67.432,2
101584,1,7.02,62.46,90.56,89.77,57.23,30.95,1,1,3,6.48,69.926,2
101585,1,4.69,90.92,50.74,29.41,45.13,92.42,1,1,0,7.26,51.63,1
101586,0,5.24,49.77,78.61,96.48,94.01,38.17,0,1,0,7.04,81.5395,3
101587,0,1.44,56.25,87.42,39.06,57.02,99.84,0,1,2,8.89,62.815,2
101588,0,2.72,42.6,93.1,98.5,83.91,79.06,1,0,1,7.11,84.7795,3
101589,1,8.11,61.87,37.44,38.17,99.27,71.9,0,0,2,7.46,65.152,2
101590,1,5.09,62.79,92.51,58.33,70.42,11.12,1,1,2,8.46,65.1225,2
101591,0,3.71,88.32,43.81,48.15,63.59,50.37,0,1,2,8.57,56.925,2
101592,1,4.46,79.19,81.58,57.49,78.99,55.22,1,1,1,4.7,71.776,3
101593,1,8.69,66.2,81.02,43.79,43.58,43.87,1,0,2,6.27,53.4115,1
101594,1,7.74,79.13,30.6,97.4,64.18,23.5,0,0,0,8.71,63.196,2
101595,1,3.45,43.17,45.44,47.93,51.86,43.07,0,1,1,8.8,47.8455,1
101596,1,2.06,50.82,64.43,74.0,41.5,16.75,0,0,1,4.95,52.668,1
101597,0,3.27,77.62,59.4,35.31,72.71,36.18,1,1,0,6.22,57.536,2
101598,1,9.29,78.48,94.3,86.83,70.3,17.53,0,1,3,5.39,74.7735,3
101599,0,6.23,86.45,55.18,65.69,83.28,77.72,1,1,1,7.95,73.0235,3
101600,1,5.8,64.18,95.59,98.46,91.11,70.4,1,1,1,8.26,89.0795,4
101601,0,6.37,83.35,62.16,56.76,45.43,94.59,1,0,1,6.35,60.3165,2
101602,1,4.29,81.04,97.5,39.66,84.58,44.19,1,0,3,7.38,71.541,3
101603,0,8.26,97.8,81.61,50.95,55.72,80.76,0,0,2,8.35,66.4175,2
101604,1,5.71,52.91,88.05,80.27,74.02,62.88,1,0,3,7.55,75.1635,3
101605,0,2.05,73.1,37.34,74.43,89.52,68.15,0,0,0,4.78,71.5325,3
101606,1,2.16,76.11,71.03,83.38,47.93,59.27,0,1,0,7.56,65.3645,2
101607,0,5.83,99.92,39.99,30.51,72.07,80.12,1,1,0,4.79,58.854,2
101608,1,9.43,52.07,50.83,68.53,63.62,13.78,1,0,1,7.27,56.1505,2
101609,0,3.78,71.39,73.65,94.91,85.34,17.24,1,1,2,5.67,77.1895,3
101610,0,8.83,60.77,80.84,33.09,78.81,18.63,1,0,2,4.28,59.964,2
101611,1,7.88,71.55,32.74,32.08,83.87,35.98,0,1,1,5.13,54.6755,1
101612,1,3.23,53.93,67.17,78.75,50.16,63.2,1,0,2,6.34,62.3905,2
101613,0,1.33,42.86,69.57,48.64,79.3,68.11,1,0,3,8.97,64.926,2
101614,1,1.92,74.35,35.52,74.39,72.41,74.13,1,0,0,5.28,65.893,2
101615,0,7.56,60.15,65.05,65.9,61.97,35.27,1,1,0,8.89,60.7165,2
101616,0,2.8,50.92,79.97,98.95,56.48,68.52,1,1,1,5.82,72.4435,3
101617,0,4.34,59.44,33.73,91.68,53.21,20.59,0,1,1,8.8,56.2925,2
101618,1,5.52,42.96,83.22,75.86,30.68,10.9,1,1,1,8.78,51.733,1
101619,0,7.53,97.03,70.35,44.63,41.87,72.52,1,1,1,4.71,56.837,2
101620,0,2.02,74.87,88.33,44.64,34.13,74.41,0,0,0,8.14,55.6995,2
101621,1,4.66,88.89,45.26,91.17,89.39,65.99,0,1,1,6.59,78.619,3
101622,1,5.37,65.39,88.33,68.9,90.21,33.3,1,0,0,7.43,76.3335,3
101623,1,5.87,94.2,36.62,84.2,89.23,93.47,0,1,2,7.88,78.3715,3
101624,1,8.37,69.0,58.27,58.74,87.25,88.81,0,1,3,4.62,72.6575,3
101625,0,2.55,74.44,43.96,32.73,45.49,56.4,0,1,2,7.99,45.98,1
101626,0,8.27,69.51,91.32,49.95,64.43,99.02,1,0,3,5.51,70.155,3
101627,0,7.24,84.0,79.34,37.09,93.55,36.88,1,1,1,7.66,69.971,2
101628,0,6.0,74.0,31.78,83.64,83.18,54.2,0,1,0,6.87,69.199,2
101629,1,7.3,56.3,30.67,77.54,30.13,93.51,1,1,3,7.42,51.0455,1
101630,0,4.71,48.73,50.39,31.63,62.16,51.59,1,0,0,7.11,49.7735,1
101631,0,2.25,76.37,40.03,71.6,30.75,52.39,0,1,2,8.05,49.5445,1
101632,1,6.99,69.35,74.12,90.56,49.65,17.15,1,1,1,8.47,63.4915,2
101633,0,5.72,45.76,76.47,77.3,60.5,29.02,1,0,1,6.25,63.272,2
101634,0,6.75,63.74,95.94,63.33,92.5,24.21,1,1,3,5.96,76.1905,3
101635,0,4.04,70.89,96.64,48.39,75.81,60.87,1,0,2,5.21,71.135,3
101636,0,9.16,89.61,76.12,91.53,55.37,38.66,1,0,1,8.07,70.313,3
101637,0,6.29,44.57,30.4,56.71,64.35,16.93,1,1,2,8.84,48.93,1
101638,0,1.77,60.91,55.13,89.15,87.22,55.9,1,0,2,4.98,75.5215,3
101639,1,5.05,89.36,65.92,83.72,50.98,70.23,1,0,0,6.29,67.916,2
101640,1,7.81,78.91,64.94,86.22,73.05,76.29,0,1,2,7.85,75.6305,3
101641,0,8.15,57.4,72.23,99.23,48.36,85.38,1,1,2,7.18,70.4575,3
101642,0,5.45,90.72,97.24,81.16,63.6,53.38,0,1,2,8.08,76.408,3
101643,1,9.05,69.6,91.96,27.55,31.73,45.16,0,1,2,4.08,47.861,1
101644,0,3.41,69.9,37.62,40.41,89.66,71.57,1,0,1,8.56,63.1545,2
101645,0,4.7,98.6,48.62,27.64,33.38,11.2,1,0,0,4.31,39.297,0
101646,0,9.09,96.83,88.32,39.24,45.71,67.02,0,0,3,6.23,59.8575,2
101647,1,9.07,61.51,87.7,29.61,53.35,46.51,0,0,0,5.38,54.417,1
101648,0,7.17,48.43,49.28,62.62,73.76,50.76,0,0,1,8.64,61.246,2
101649,1,8.73,59.54,81.14,27.12,80.4,36.66,1,1,1,5.38,60.768,2
101650,0,1.8,41.83,77.04,60.44,35.63,21.45,0,1,3,5.87,49.3165,1
101651,1,8.78,41.25,63.15,92.41,33.04,46.13,0,1,1,8.44,56.0345,2
101652,1,3.89,63.73,44.1,81.14,85.93,37.74,1,0,1,6.69,69.3275,2
101653,0,2.6,96.46,92.21,95.8,79.85,96.41,1,1,0,8.49,89.6265,4
101654,1,3.15,92.28,77.45,42.0,88.21,94.92,0,1,0,7.3,75.5835,3
101655,0,4.76,70.69,41.83,64.83,77.36,67.95,1,1,0,4.4,65.5135,2
101656,1,3.26,73.91,79.34,48.89,82.57,91.33,1,0,3,6.17,73.514,3
101657,0,3.89,40.36,81.9,62.04,56.53,77.61,1,0,0,4.88,63.4725,2
101658,0,2.21,52.93,92.08,66.78,71.31,41.13,0,1,3,4.33,69.4755,2
101659,1,3.67,41.49,45.6,27.71,86.38,64.35,1,0,1,5.87,56.8645,2
101660,0,6.15,85.27,99.21,42.49,42.05,29.83,0,1,3,8.54,56.692,2
101661,0,4.98,48.74,40.74,77.86,59.6,71.85,1,0,3,4.59,60.532,2
101662,1,4.12,92.14,72.05,82.97,81.83,14.03,1,0,2,4.03,74.41,3
101663,0,7.72,78.6,76.0,67.71,67.28,84.82,1,1,2,8.68,72.0175,3
101664,0,9.04,53.77,59.33,45.31,77.72,62.49,0,1,1,6.65,62.0215,2
101665,1,7.81,49.46,63.25,55.38,50.5,15.26,1,0,1,6.79,50.642,1
101666,1,3.99,77.66,92.36,32.2,32.26,88.46,0,1,0,8.64,54.425,1
101667,0,7.7,94.05,75.17,96.49,32.04,88.99,0,1,3,7.5,68.6745,2
101668,0,2.37,83.1,64.79,90.15,95.99,86.75,1,0,2,8.13,86.077,4
101669,1,2.17,60.91,38.98,29.92,96.12,79.69,1,1,0,7.85,62.978,2
101670,1,4.11,75.24,30.51,37.49,44.79,71.01,1,1,2,7.06,45.776,1
101671,0,8.27,58.65,38.75,68.58,40.32,45.72,1,0,0,7.44,49.444,1
101672,1,3.22,99.95,96.93,42.43,31.27,22.27,0,1,2,6.8,53.16,1
101673,0,1.57,84.93,83.49,95.08,46.19,35.99,0,1,0,5.78,68.7265,2
101674,0,2.19,76.86,97.7,81.67,53.4,41.24,0,1,3,5.43,70.4575,3
101675,0,8.73,65.4,32.5,45.5,46.89,42.23,0,0,0,4.88,45.0495,1
101676,0,6.7,77.09,77.62,25.46,85.82,60.89,0,0,1,5.77,65.724,2
101677,0,3.28,60.5,33.1,84.96,82.46,28.75,1,1,0,6.88,65.646,2
101678,1,6.0,41.73,84.74,56.81,35.67,27.07,1,0,2,6.94,50.515,1
101679,1,5.75,63.71,56.67,73.18,78.81,74.53,0,0,3,7.42,71.0365,3
101680,1,6.9,95.83,36.7,46.52,66.44,10.68,1,0,0,8.4,52.875,1
101681,1,3.1,77.58,69.76,35.72,39.25,23.46,0,1,0,7.26,46.7235,1
101682,0,8.78,45.04,49.61,75.65,81.77,49.15,1,1,1,4.85,66.873,2
101683,0,3.78,93.1,76.17,58.77,36.02,23.42,1,1,2,4.13,54.1855,1
101684,0,7.25,56.13,76.07,42.64,42.4,96.38,1,1,1,4.98,55.965,2
101685,0,1.15,54.63,79.35,35.32,40.45,70.31,0,0,0,8.54,51.3515,1
101686,1,4.35,57.83,99.47,68.54,95.73,48.95,1,0,3,6.84,81.2125,3
101687,0,4.17,74.63,57.07,79.42,78.87,20.1,0,1,2,8.24,68.3465,2
101688,0,5.89,72.68,62.57,46.29,58.79,44.67,1,1,0,5.17,56.398,2
101689,1,1.65,69.48,86.32,80.14,87.55,68.55,0,1,0,7.55,81.7445,3
101690,1,8.11,83.05,70.49,38.73,45.12,97.19,1,0,2,7.66,57.5965,2
101691,1,2.96,58.99,32.61,50.38,95.18,52.54,0,0,1,8.05,63.583,2
101692,1,7.09,86.92,89.02,80.87,78.79,72.32,1,0,3,6.68,81.522,3
101693,0,8.23,50.52,33.6,74.51,69.17,27.58,0,0,1,7.97,57.367,2
101694,0,6.06,86.96,41.96,45.29,85.63,66.13,1,0,1,8.68,64.994,2
101695,1,7.67,79.83,37.15,34.16,75.13,31.51,0,1,3,8.79,53.3995,1
101696,0,6.96,80.99,35.45,28.19,92.1,27.83,0,0,0,4.63,57.2545,2
101697,0,4.2,68.89,31.8,87.84,88.04,55.83,1,1,2,7.12,71.606,3
101698,0,8.28,80.02,33.85,30.64,43.85,29.05,0,1,2,4.57,40.6845,1
101699,1,3.65,44.79,60.97,33.61,46.78,74.92,1,0,1,8.61,48.9405,1
101700,0,6.14,91.09,47.7,42.83,34.56,94.36,0,1,1,8.78,50.8885,1
101701,1,7.71,43.33,38.86,58.43,45.41,45.42,0,0,0,6.5,47.148,1
101702,0,4.41,48.92,76.11,84.23,54.04,39.02,0,0,3,8.8,63.9875,2
101703,0,3.72,74.61,45.83,43.56,32.02,25.83,0,1,3,7.83,41.307,1
101704,0,5.13,84.36,31.33,65.76,52.05,45.14,0,0,2,7.48,53.8735,1
101705,1,8.36,44.58,59.29,31.78,84.01,60.37,1,1,3,6.9,59.7015,2
101706,0,9.37,95.25,51.73,59.84,88.82,43.57,0,1,1,6.03,70.275,3
101707,1,5.91,98.42,52.3,38.32,30.62,66.08,1,0,0,8.82,47.207,1
101708,1,6.95,76.36,61.17,40.84,30.5,69.62,1,0,0,4.99,47.717,1
101709,1,9.13,68.87,76.82,52.51,40.24,18.8,1,1,1,8.01,51.3425,1
101710,0,1.89,84.48,73.15,82.1,91.08,72.8,0,1,2,5.84,82.761,3
101711,0,3.09,59.7,95.61,80.8,62.85,91.03,1,1,1,7.77,76.3925,3
101712,0,7.38,69.6,66.24,56.12,98.8,12.36,1,0,0,4.82,70.054,3
101713,0,8.41,94.97,63.08,33.9,92.11,59.62,0,0,0,5.87,68.7885,2
101714,1,8.71,97.34,44.94,46.05,92.31,64.35,0,1,0,8.73,68.978,2
101715,1,4.74,95.62,82.88,62.9,38.99,73.88,0,0,3,6.79,62.8975,2
101716,1,1.8,55.75,39.85,90.21,63.27,44.72,0,1,1,6.46,62.714,2
101717,0,4.94,53.95,64.38,97.62,99.55,83.68,1,0,2,7.76,85.8865,4
101718,1,3.08,57.86,59.49,72.81,40.43,58.59,0,0,1,6.09,55.896,2
101719,0,3.62,66.48,76.08,51.3,70.2,46.8,1,0,1,6.47,63.939,2
101720,1,7.95,58.85,94.23,77.01,54.1,74.73,1,1,1,6.8,70.3915,3
101721,0,1.68,62.45,96.26,50.22,57.15,93.46,0,1,3,8.95,67.4005,2
101722,0,8.45,77.24,41.75,71.91,92.36,83.08,0,0,1,8.03,74.6855,3
101723,1,4.85,85.75,48.33,43.28,71.15,93.76,0,1,0,4.2,63.3395,2
101724,1,6.36,84.13,86.81,45.02,83.11,33.93,1,0,2,7.92,69.5115,2
101725,1,1.81,88.87,66.28,30.64,77.13,20.67,0,0,3,6.51,58.8655,2
101726,1,4.04,41.93,61.71,56.51,67.03,58.09,0,0,3,5.15,59.932,2
101727,0,1.81,42.86,79.74,71.36,85.42,14.0,0,1,3,8.27,69.371,2
101728,1,9.65,87.36,72.13,84.16,97.95,70.71,0,1,3,5.35,85.5555,4
101729,1,8.27,71.98,97.95,85.78,97.68,31.6,1,0,0,5.6,85.581,4
101730,1,5.14,74.69,70.88,99.43,85.26,50.89,1,0,0,4.31,81.4325,3
101731,0,3.01,43.16,62.62,31.58,64.11,69.0,0,0,2,8.89,54.0735,1
101732,0,9.4,55.32,68.0,61.99,41.42,53.48,0,1,1,7.98,54.4745,1
101733,1,4.1,78.3,86.6,64.1,33.11,31.25,0,1,3,4.74,55.8885,2
101734,0,2.45,91.55,72.89,85.34,46.2,89.23,0,0,1,6.45,70.161,3
101735,1,6.07,95.02,75.29,44.98,53.82,78.81,1,0,1,5.68,62.523,2
101736,0,9.49,70.03,98.0,30.2,39.09,64.1,0,1,2,4.16,54.2445,1
101737,0,1.03,72.73,73.29,48.53,45.73,72.87,0,0,3,8.64,57.356,2
101738,0,3.14,89.98,56.62,98.79,35.85,47.38,0,1,1,8.2,62.305,2
101739,0,9.45,72.26,78.39,92.46,66.66,43.83,1,1,2,8.93,73.733,3
101740,1,2.54,71.01,76.16,54.64,38.84,24.41,1,1,1,5.21,52.028,1
101741,1,2.02,94.31,30.97,90.72,81.99,82.32,0,1,2,7.5,75.2335,3
101742,1,6.13,87.4,62.71,27.46,53.29,44.29,0,1,0,4.59,51.2275,1
101743,0,8.76,94.54,82.0,48.57,77.04,72.31,1,0,2,6.16,72.1915,3
101744,1,5.29,53.09,64.93,79.51,91.78,36.99,0,0,2,8.23,73.9945,3
101745,1,9.95,71.46,84.57,41.61,36.02,81.64,0,0,0,4.04,55.2335,2
101746,1,7.11,90.55,61.56,39.88,99.23,19.47,0,0,3,6.4,68.0145,2
101747,0,1.67,46.67,98.83,89.64,75.17,66.25,0,0,2,6.17,79.7775,3
101748,0,9.94,87.68,50.5,71.2,33.74,82.68,1,0,2,7.45,56.745,2
101749,0,4.67,50.98,36.45,99.18,51.98,69.42,1,0,1,5.19,62.318,2
101750,1,3.59,88.49,60.1,35.1,92.04,72.65,1,1,2,4.87,69.123,2
101751,1,6.02,76.72,67.92,51.71,71.74,57.34,0,1,2,7.25,65.0265,2
101752,1,3.74,51.59,54.44,48.34,50.11,60.31,1,1,1,7.21,51.7015,1
101753,0,1.78,68.4,46.96,91.01,95.83,15.93,1,0,3,7.76,74.118,3
101754,0,1.01,80.91,77.04,44.15,85.11,32.57,1,0,0,5.23,67.582,2
101755,1,5.05,78.03,56.4,51.51,81.49,74.97,1,1,0,4.08,67.979,2
101756,0,8.53,65.63,74.2,35.71,92.19,95.09,1,1,2,8.39,72.106,3
101757,0,6.15,93.96,84.54,83.16,83.88,58.76,1,0,3,5.03,82.328,3
101758,0,9.99,71.16,83.27,42.83,50.07,75.3,1,0,0,6.09,59.532,2
101759,0,3.58,70.35,56.27,30.12,70.87,71.52,0,1,1,6.34,57.7755,2
101760,1,3.52,43.74,69.75,57.63,88.96,99.94,0,1,2,4.94,73.8615,3
101761,0,2.44,95.33,61.48,54.36,42.66,81.55,1,0,2,6.6,58.505,2
101762,0,2.48,50.63,90.96,38.32,41.41,66.49,0,0,3,8.57,53.9775,1
101763,0,3.57,71.7,91.51,35.02,41.13,20.36,1,0,2,5.36,50.6585,1
101764,0,8.14,88.21,54.06,92.24,43.6,42.64,0,0,3,6.6,62.217,2
101765,1,9.15,52.93,36.42,30.09,37.23,32.56,1,1,0,5.54,36.386,0
101766,1,9.78,71.64,41.73,32.45,88.63,86.83,1,0,0,8.9,63.326,2
101767,0,3.09,54.44,55.69,43.38,87.28,50.16,1,1,3,5.1,62.991,2
101768,0,8.93,85.58,69.5,96.46,40.6,58.18,0,1,0,4.55,66.601,2
101769,0,3.95,73.86,75.98,31.4,79.39,96.83,0,0,0,4.71,67.9015,2
101770,0,2.02,91.36,53.2,86.2,73.89,85.3,1,0,0,5.84,75.7175,3
101771,0,8.83,93.67,76.72,91.9,49.33,81.08,0,1,3,6.76,73.0595,3
101772,0,6.72,78.92,95.64,53.34,45.92,22.8,1,1,1,7.34,58.707,2
101773,1,2.48,83.52,75.64,47.04,47.54,12.05,0,1,1,6.81,53.084,1
101774,0,4.87,72.95,41.1,75.8,81.14,21.3,1,1,0,8.53,64.994,2
101775,1,3.59,63.07,70.58,77.7,52.35,76.63,1,0,1,5.8,65.8335,2
101776,1,7.63,78.89,67.93,83.5,49.46,46.96,0,0,0,7.56,64.357,2
101777,0,5.08,94.5,90.95,87.29,31.57,20.57,1,1,2,5.34,62.569,2
101778,1,9.9,65.0,54.52,45.13,93.58,76.51,1,1,1,7.41,69.0905,2
101779,1,1.49,58.86,59.61,76.52,82.69,27.51,1,0,2,8.63,68.6305,2
101780,1,4.2,63.31,71.91,35.12,63.09,63.01,1,0,0,8.89,57.8755,2
101781,1,5.34,66.12,66.71,63.3,96.0,76.74,0,1,1,7.65,77.053,3
101782,1,5.53,44.41,80.33,70.97,50.55,64.73,1,0,1,8.71,62.415,2
101783,1,3.84,69.91,32.83,37.13,77.23,99.43,0,0,2,7.4,59.813,2
101784,0,7.56,69.66,69.45,30.74,51.36,49.07,0,1,0,8.82,51.424,1
101785,1,8.87,75.31,38.52,39.61,52.02,38.06,1,1,1,8.49,47.1505,1
101786,1,9.45,61.77,52.06,56.54,89.13,28.11,1,1,3,4.53,64.7305,2
101787,1,8.25,76.79,76.31,91.59,85.09,55.34,1,1,0,6.37,81.154,3
101788,0,8.66,92.69,41.02,64.89,50.59,86.72,0,1,3,5.74,60.074,2
101789,1,5.95,97.33,51.62,81.14,35.7,95.22,1,0,1,4.13,62.359,2
101790,0,8.43,75.02,79.21,38.06,55.03,97.48,0,1,1,6.33,61.8675,2
101791,1,3.73,42.56,75.56,32.95,83.2,57.82,1,1,3,4.74,62.5075,2
101792,0,4.59,98.15,36.37,42.97,37.04,64.47,1,0,1,4.18,47.2425,1
101793,0,3.85,82.35,70.41,48.54,77.05,62.34,0,0,1,6.23,67.6535,2
101794,1,5.21,60.16,40.31,66.11,92.28,51.94,1,0,0,5.16,68.0975,2
101795,1,3.57,48.83,47.66,91.09,42.55,23.7,1,0,0,8.68,54.45,1
101796,0,9.65,48.61,62.14,56.96,90.35,15.89,1,1,0,8.06,64.7405,2
101797,1,3.82,50.06,37.65,63.91,33.6,49.3,0,1,2,8.78,45.2035,1
101798,0,1.88,42.73,99.56,25.35,76.68,26.76,0,1,0,8.41,60.0365,2
101799,0,5.74,94.13,41.58,27.5,85.37,89.8,1,0,1,7.64,63.4635,2
101800,0,1.51,72.45,84.69,31.28,61.13,78.55,0,1,1,6.99,61.2535,2
101801,0,1.99,82.0,88.09,77.42,44.26,65.66,0,0,2,4.33,67.23,2
101802,0,2.97,89.69,99.61,61.46,94.73,14.27,1,1,1,5.33,78.8385,3
101803,1,5.18,87.49,60.01,39.47,31.4,66.0,0,0,2,7.55,48.2085,1
101804,0,4.9,92.96,91.19,69.44,68.85,65.9,1,1,0,6.01,75.5815,3
101805,0,8.2,98.04,97.03,65.85,56.1,49.53,0,0,3,5.63,70.2605,3
101806,1,7.66,66.34,42.1,31.66,62.27,69.2,1,0,3,4.52,51.6835,1
101807,0,4.84,97.02,63.56,73.03,67.56,87.21,0,1,3,4.35,73.0385,3
101808,1,4.0,83.4,34.2,82.54,67.43,78.22,0,0,3,5.05,67.2375,2
101809,1,3.85,44.24,73.45,46.49,44.25,52.61,1,0,3,8.17,51.485,1
101810,1,7.97,80.91,70.7,76.56,77.58,33.61,1,1,2,7.32,71.885,3
101811,0,1.47,81.2,44.29,39.98,31.34,53.01,0,1,1,5.7,43.243,1
101812,0,1.12,94.35,85.85,81.75,31.48,95.14,1,0,2,4.31,67.5745,2
101813,0,8.16,62.38,32.61,93.38,63.49,83.8,1,1,1,4.94,66.7065,2
101814,1,5.29,75.09,86.44,58.14,67.93,12.43,1,0,0,6.25,64.3505,2
101815,0,2.18,40.73,31.87,43.35,49.24,80.47,1,0,2,4.77,46.5655,1
101816,1,3.12,59.92,75.98,54.94,68.62,25.35,1,0,0,7.81,61.475,2
101817,0,9.39,43.73,35.51,43.76,66.13,61.4,0,1,1,7.94,51.7005,1
101818,1,8.74,71.31,47.59,25.09,54.45,82.59,0,0,1,4.68,50.238,1
101819,0,7.39,89.05,80.53,73.78,75.62,60.52,0,1,1,7.63,75.975,3
101820,0,5.34,52.39,49.63,28.19,97.06,46.35,1,1,1,6.56,60.8185,2
101821,0,5.68,71.65,65.78,40.78,64.36,38.91,0,0,3,8.81,56.933,2
101822,1,9.78,52.24,94.07,79.18,85.02,37.46,1,0,1,7.94,77.336,3
101823,1,9.69,47.24,33.47,74.93,47.33,85.37,0,1,1,6.93,55.253,2
101824,0,2.94,70.66,86.78,30.5,83.34,84.25,1,1,0,7.02,69.641,2
101825,0,8.3,44.75,34.57,74.5,75.42,84.1,0,0,0,4.89,64.821,2
101826,1,2.78,75.24,38.88,94.79,74.78,35.45,0,1,3,8.47,68.7155,2
101827,1,2.92,41.88,38.35,30.59,92.51,81.9,0,0,3,6.8,60.074,2
101828,1,7.08,46.4,99.59,56.18,46.33,13.3,1,1,3,6.87,56.1485,2
101829,0,4.65,73.0,42.61,79.71,55.79,28.58,1,0,3,6.88,58.134,2
101830,1,9.38,75.48,92.77,75.08,35.81,56.31,0,1,3,5.38,63.0365,2
101831,0,1.8,41.74,99.37,41.99,80.83,46.61,1,1,0,8.06,67.497,2
101832,1,5.6,74.4,56.86,37.23,89.07,20.07,0,0,0,8.31,61.301,2
101833,0,9.27,90.31,74.17,83.82,58.41,13.75,0,1,2,5.44,66.6385,2
101834,1,9.14,83.34,84.54,96.72,54.98,65.01,0,1,3,6.21,75.166,3
101835,1,2.41,47.87,57.49,82.57,76.11,38.21,0,0,1,4.9,67.387,2
101836,1,4.3,75.55,41.33,97.24,35.29,11.44,0,1,3,5.19,53.6265,1
101837,1,6.57,80.34,60.36,70.37,50.57,48.78,0,1,2,5.68,60.276,2
101838,1,2.43,42.23,84.03,94.68,55.63,37.61,1,1,2,8.51,67.9305,2
101839,0,9.71,91.32,84.65,76.78,66.3,61.89,1,1,1,7.13,74.651,3
101840,1,9.23,94.38,46.14,93.17,63.36,93.68,0,1,0,6.94,73.5025,3
101841,1,2.5,91.03,42.25,37.12,44.61,37.71,1,1,2,8.73,46.2175,1
101842,1,2.09,89.48,94.44,86.17,67.86,99.74,1,0,1,7.96,83.1035,3
101843,0,1.77,84.7,33.08,39.76,94.81,17.74,0,1,1,4.08,59.9835,2
101844,1,9.18,78.01,81.43,27.06,31.9,17.95,0,0,2,4.62,43.812,1
101845,0,2.74,80.72,33.25,63.82,77.62,74.17,0,1,2,5.24,65.261,2
101846,1,4.75,88.38,88.65,48.87,73.73,77.38,1,0,0,5.52,72.329,3
101847,1,5.04,79.75,93.38,28.26,94.71,48.06,0,0,1,8.17,71.6705,3
101848,0,6.39,59.66,50.82,98.52,75.17,35.74,1,1,1,7.85,70.6435,3
101849,1,1.65,62.56,35.18,74.98,73.74,81.46,0,0,0,4.73,65.992,2
101850,0,3.04,93.82,63.65,92.64,83.89,96.06,1,1,2,6.67,84.2395,3
101851,0,9.38,41.03,50.89,99.93,48.75,99.09,0,1,1,4.55,66.235,2
101852,1,9.18,81.93,59.2,54.4,71.7,67.1,1,0,0,4.86,65.438,2
101853,0,8.03,97.29,76.55,44.11,66.36,76.61,1,0,1,5.21,66.9535,2
101854,1,1.17,82.37,44.69,38.79,60.69,84.0,1,0,1,8.53,56.514,2
101855,1,3.94,99.63,54.99,63.64,35.56,81.9,1,0,2,5.83,57.507,2
101856,0,6.65,81.25,84.78,70.46,50.48,99.41,1,0,1,8.58,70.305,3
101857,0,3.48,42.06,75.06,60.43,49.6,82.94,0,1,2,7.75,59.9795,2
101858,0,9.19,89.62,52.84,54.04,80.7,69.63,1,1,1,7.75,68.248,2
101859,0,6.71,57.08,76.5,37.62,94.45,43.86,0,0,1,8.02,67.8565,2
101860,1,1.65,66.76,83.57,58.14,46.16,63.82,1,0,1,4.48,60.463,2
101861,1,9.18,58.73,71.47,31.39,35.22,89.23,0,0,0,8.07,49.2645,1
101862,0,9.62,56.11,46.76,89.88,100.0,37.49,1,1,2,5.26,76.182,3
101863,1,1.7,65.88,30.02,28.52,78.38,12.76,1,0,0,8.92,48.431,1
101864,1,5.79,62.73,86.2,53.55,92.05,39.45,0,1,3,8.24,73.063,3
101865,1,3.73,78.0,87.58,32.51,40.07,96.42,1,1,1,8.98,57.11,2
101866,1,4.54,88.79,78.83,83.12,86.05,81.47,1,0,3,8.69,83.6895,3
101867,0,2.62,57.83,35.36,48.46,86.93,26.84,1,1,2,5.8,58.0795,2
101868,0,6.2,52.82,70.97,33.48,40.6,11.08,0,1,0,8.71,43.164,1
101869,1,9.62,80.01,87.47,64.86,41.3,70.22,1,0,0,5.65,63.187,2
101870,0,5.53,80.22,57.28,93.72,50.68,62.11,0,0,2,7.3,66.857,2
101871,0,1.75,94.07,43.86,93.15,45.18,17.47,1,1,2,8.09,59.0265,2
101872,0,6.58,40.96,71.13,43.72,98.28,96.94,1,0,0,5.91,73.344,3
101873,1,4.06,91.18,87.84,78.97,55.41,65.6,1,1,3,5.02,72.382,3
101874,1,8.7,71.26,33.42,27.27,83.29,68.64,1,1,2,8.47,56.643,2
101875,1,4.91,77.28,71.79,34.89,86.35,86.82,1,0,1,4.52,69.713,2
101876,0,2.74,45.48,75.02,62.46,57.02,40.34,1,1,3,5.82,59.158,2
101877,1,2.72,65.96,72.17,42.16,77.78,60.24,0,1,0,6.7,64.817,2
